authorDisplayName,videoId,textDisplay,likeCount,publishedAt,totalReplyCount
@trn.zn.07,Z1D26z9l8y8,💔💔💔🥀🥀🥀,0,2025-05-15T14:57:59Z,0
@phuongthang7061,Z1D26z9l8y8,"Con quạt các chú, nhạc hay quá các chú ơiiiiii",0,2025-05-14T13:50:48Z,0
@nguyenthivanhuong9031,Z1D26z9l8y8,B.O.F đỉnh quá!,0,2025-05-14T13:14:09Z,0
@thaisinhtri7385,Z1D26z9l8y8,hay!,0,2025-05-14T11:58:01Z,0
@tuongduc366,Z1D26z9l8y8,2035 còn ai không ạ,0,2025-05-12T13:07:29Z,0
@hieukounde,Z1D26z9l8y8,😍,0,2025-05-12T03:21:43Z,0
@cuonglam-b3g,Z1D26z9l8y8,Hello,0,2025-05-11T15:24:14Z,0
@ThaoSuongNguyen-k9r,Z1D26z9l8y8,Bài hát thật hay và thật đẹp! Chúc bạn sẽ có thật nhiều tác phẩm xuất sắc như vậy!,1,2025-05-11T08:30:07Z,0
@ThiThuy017,Z1D26z9l8y8,Có khi ngày mai ta sẽ vô tình gặp nhau... Đứng nhìn nhau,0,2025-05-10T06:22:47Z,0
@vanthebaldcuong2728,Z1D26z9l8y8,"Phải nói BTM là bài hát, đối vs mình là hay nhất của Dalab. Thực sự siêu phẩm.",1,2025-05-10T05:38:24Z,0
@VuNguyen-eu3lp,Z1D26z9l8y8,"Capo 3
Tone [F]
[A#]Thức giấc [F]mỗi ngày là [C]khi màn đêm vừa [Dm]kéo về
[A#]Tiếng chuông [F]ngân dài, nhưng [A7]vẫn không thấy một [Dm]ai
Bờ vai [A#]nhữ rã [C]rời, con tim em [Am]muốn dừng lại [Dm]thôi
Kết thúc câu [A#]chuyện cũng là lúc [C]không ai bước tiếp
 
Em giờ [A#]đã có bầu [F]trời mới, [C]mọi chuyện sẽ qua [Dm]thôi
Anh thì [A#]tìm kiếm [F]tình yêu [A7]dù đánh mất lâu [Dm]rồi
Chạy thật [A#]nhanh, đi thật [F]xa để cố [A7]quên những gì xảy [Dm]ra
Nhưng trước [A#]mắt anh vẫn toàn thấy ký ức về [C]em
Em giờ [A#]đã có bầu [F]trời mới, [C]thế giới cũng đổi [Dm]thay
Giữa muôn [A#]vàn vì sao chiếu [F]sáng nơi đây chỉ [A7]có mỗi anh lạc [Dm]lõng
Đoạn đường [A#]mới đừng tìm [F]lại giấc [A7]mơ em đã cất [Dm]sâu
Có [A#]khi ngày mai ta sẽ vô tình gặp [C]nhau, đứng thật lâu
 
[A#]Cứ mỗi [F]sớm ban mai là [C]giấc mơ xưa lại [Dm]đến
[A#]Vẫn cứ [F]ngỡ bên tai là [C]những thanh âm ngọt [Dm]ngào
[A#]Gió cuốn những đám [F]mây về [C]một nơi [Dm]xa
[A#]Một bầu trời đầy rạng ngời nhưng [C]thiếu vắng đôi ta
[A#]Con đường [F]kia [C]chỉ một mình anh [Dm]thôi
[A#]Em giờ [F]đang [C]bước nơi xa cùng [Dm]người
[A#]Những nụ [C]cười đó [A7]từng được dành cho [Dm]anh, yeah yeah yeah
[A#]Chỉ còn nhạt nhoà trong những cơn [C]mơ
 
Em giờ [A#]đã có bầu [F]trời mới, [C]mọi chuyện sẽ qua [Dm]thôi
Anh thì [A#]tìm kiếm [F]tình yêu [A7]dù đánh mất lâu [Dm]rồi
Chạy thật [A#]nhanh, đi thật [F]xa để cố [A7]quên những gì xảy [Dm]ra
Nhưng trước [A#]mắt anh vẫn toàn thấy ký ức về [C]em
Em giờ [A#]đã có bầu [F]trời mới, [C]thế giới cũng đổi [Dm]thay
Giữa muôn [A#]vàn vì sao chiếu [F]sáng nơi đây chỉ [A7]có mỗi anh lạc [Dm]lõng
Đoạn đường [A#]mới đừng tìm [F]lại giấc [A7]mơ em đã cất [Dm]sâu
Có [A#]khi ngày mai ta sẽ vô tình gặp [C]nhau, đứng thật lâu
 
[A#]Ai đưa tay như đang [F]níu lấy hoa phai đang rơi
[C]Chuyện tình buồn quên rồi trong sương đêm [Dm]sang mai, ai mang phơi
[A#]Sao vang nghe bên tai âm thanh như [F]ai đang kêu tên ai
[C]Ngỡ như anh vẫn còn cảm thấy hơi [Dm]thở của em sau vai
[A#]Em ngọt ngào nhưng lại làm anh mất [F]ngủ như một ly nâu
Lồng [C]ngực cháy bỏng vì em mỗi khi anh [Dm]lại hít một hơi sâu
Bản [A#]nhạc ngày đó ta nghe Thanh Bùi hát mãi ""Tình về nơi đâu""
2 [C]014 nhìn vào mắt em anh nghĩ mình sẽ trọn đời bên nhau
Người [A#]mơ sông núi người mơ bầu trời
Chỉ [F]có mình anh là muốn cạnh em trọn [C]đời
Anh đã không biết mà cứ bước [Dm]tiếp
Đến khi anh thấy bàn chân rệu [A#]rời
Là lúc anh biết nhịp đập của [C]con tim anh đang sai
Anh [A7]biết đến lúc dừng lại mong em hạnh [Dm]phúc khi đi bên ai
Hoà [A#]mình vào dòng người để không ai [C]thấy được mình cô đơn
Đôi lúc anh [Am]nở nụ cười lại thấy sâu thẳm trong [Dm]mình đau hơn
Anh đưa mắt lên tự [A#]hỏi đâu đó bên dưới bầu trời xanh dương
Em đã tìm [C]thấy cho mình những điều em mong Hay vẫn chưa bước qua tháng ngày mưa tuôn?
 
Vậy [A#]khung trời anh liệu [F]có thể [C]quay trở lại như [Dm]xưa?
Mình [A#]anh ở trong một [F]thế giới [A7]Chẳng thể như lúc [Dm]đầu
Nơi mặt [A#]trời cứ mãi bâng [F]khuâng giữa đêm với [C]ngày, [Dm]yeah
Nơi nụ [A#]hoa, nhành cỏ xanh cánh bướm cứ [C]phân vân
 
Em giờ [A#]đã có bầu [F]trời mới, [C]thế giới cũng đổi [Dm]thay
Giữa muôn [A#]vàn vì sao chiếu [F]sáng nơi đây chỉ [A7]có mỗi anh lạc [Dm]lõng
Đoạn đường [A#]mới đừng tìm [F]lại giấc [A7]mơ em đã cất [Dm]sâu
Có [A#]khi ngày mai ta sẽ vô tình gặp [C]nhau, đứng thật [F]lâu",0,2025-05-09T15:14:42Z,0
@thanhhoangphu4174,Z1D26z9l8y8,b,0,2025-05-09T06:40:46Z,0
@QuangTrường08,Z1D26z9l8y8,Tạm biệt tình đầu năm 18 tuổi ấy,0,2025-05-08T17:56:26Z,0
@nguyentamphuc6520,Z1D26z9l8y8,Chúc em hạnh phúc thật nhiều nha  Trần Kim Hằng người mà anh đã yêu thương rất nhiều.,0,2025-05-08T11:56:03Z,0
@thwyenez_26,Z1D26z9l8y8,"Mình cũng từng có một mói tình, dù chưa đi đến đâu nhưng chúng mình đã phải đặt dấu chấm hết quá sớm. Giờ vẫn nhớ người ta lắm, nhớ những kỉ niệm xưa, còn người ta thì vẫn tiếp tục cuộc sống bình thường, có lẽ đã có bầu trời mới cho riêng mình rồi. Bài hát này thật sự rất hay, nó khiến mình nhớ lại từng thước phim đẹp đẽ nhất có hình bóng của người trong đời, nhưng giờ mình phải cất đi kỉ niệm thôi, để đón bầu trời mới cho riêng mình. 
Cảm ơn vì a đã đến, cảm ơn a vì đã đi.
Chúc cho hai ta đều có con đường mới của riêng mình.",0,2025-05-07T22:52:43Z,0
@Suckerboy,Z1D26z9l8y8,Dalab bài nào cũng tuyệt nhỉ?,1,2025-05-07T16:17:43Z,0
@TâmĐằng-k6l,Z1D26z9l8y8,2025 còn ai ko ạ 😍😍😍,51,2025-05-07T13:37:43Z,12
@onyxwithlove,Z1D26z9l8y8,flop quaaa,0,2025-05-07T10:06:04Z,0
@hoaianngo5158,Z1D26z9l8y8,nghe cảm giác như ost của một bộ thanh xuân vườn trường á :(),0,2025-05-07T00:42:54Z,0
@Monki2410,Z1D26z9l8y8,thật sự là 1 bầu trời mới khi tui lên cấp 3,0,2025-05-05T14:02:31Z,0
@YOSI-m4t,Z1D26z9l8y8,정말 사랑했던 사람과 베트남 여행가서 우연히 들었던 노래인데 좋아서 저장해놨어요 지금은 헤어졌지만 여전히 노래가 좋아서 계속 듣고있어요 😊,22,2025-05-04T12:11:36Z,1
@TuanVu-yj2qx,Z1D26z9l8y8,em giờ đã có bầu,0,2025-05-04T10:14:17Z,1
@tuyenphamhai4917,Z1D26z9l8y8,"Bài hát này, killing me every single time
Đúng vậy, anh thì tìm kiếm mọi thứ vụn vỡ, không thể move on vì luôn hy vọng và mong chờ điều gì đó phép màu nhất sẽ xảy ra. Đủ hiểu mình quá tệ và không xứng đáng với những gì em dành cho mình, không dám phiền em thêm nữa. Em thật đẹp sau khi rời xa anh, mong em luôn rạng rỡ và hạnh phúc. 
Đêm bão Yagi cuốn theo nhiều thứ, cuốn theo tình yêu, cuốn theo nửa phần hồn tôi đi mất 😊
Hà Nội",0,2025-05-04T02:29:00Z,2
@bachnguyenviet8959,Z1D26z9l8y8,.,0,2025-05-02T23:02:45Z,0
@kabuto8862,Z1D26z9l8y8,30tr087 rồi,0,2025-05-02T14:13:52Z,0
@VideoFotober,Z1D26z9l8y8,Tôi cần bộ anime dùng bài này,0,2025-05-02T13:07:32Z,0
@leblancsnowdown3757,Z1D26z9l8y8,💛🩷,1,2025-04-30T14:42:21Z,0
@TrangThư-p3u6x,Z1D26z9l8y8,Ai nghe đc đoạn rap ko😅,2,2025-04-29T07:21:55Z,1
@sanedieng1305,Z1D26z9l8y8,đoạn rap của anh Cào hay quá! Chúc anh và Dalab có thật nhiều sức khỏe để vững bước trên con đường nghệ thuật.,2,2025-04-28T17:10:08Z,0
@tuydantranvo5136,Z1D26z9l8y8,"Chúng ta sau này chắc chắn sẽ hạnh phúc chỉ là ko thể hạnh phúc cùng nhau,mong rằng dù thế nào thì hãy luôn bình an vui vẻ và hạnh phúc nhé",1,2025-04-28T16:10:58Z,0
@GioiGioi-ke1es,Z1D26z9l8y8,Haykiu,1,2025-04-28T06:51:18Z,0
@votienphat8129,Z1D26z9l8y8,"Nhớ lắm chứ, muốn gặp lắm chứ. Nhưng thôi vậy, cho anh xin lỗi vì tất cả nha. Hãy thật em hạnh phúc nha. 
Thương em nhiều Yến à
 ( NHKY)",1,2025-04-25T09:15:40Z,0
@hàđặngthị-m2c,Z1D26z9l8y8,"hay quá
",1,2025-04-24T13:27:58Z,0
@namhoàng-y5i,Z1D26z9l8y8,nghe mỗi ngày lun mà,1,2025-04-24T13:23:07Z,0
@TheMusicalTuna,Z1D26z9l8y8,"Một ngày chắc nghe bài này hơn 5 lần,nghiện qá tr",1,2025-04-24T07:50:20Z,0
@Sheepboiii11,Z1D26z9l8y8,mn thấy 7 năm thân chỉ là bn thân tri kỉ j đó chx?,2,2025-04-23T14:44:48Z,0
@RyanNguyen0611,Z1D26z9l8y8,Cho videos vào VEVO hết nha DaLab ạ,2,2025-04-22T13:50:40Z,0
@simba8754,Z1D26z9l8y8,em giờ đã có bầu...🎙🎙🎶🎶,1,2025-04-22T13:41:52Z,0
@LinhNguyen-um7of,Z1D26z9l8y8,"Cảm ơn DaLAB vì bài hát❤
Bài hát thật sự đã chạm vào những nỗi buồn mik k dám đối diện, nhưng cũng đã an ủi và chữa lành mik rất nhiều.... 
Mik và bn ấy đã dừng lại sau 5 năm, chúng mình đã có khoảng thanh xuân đẹp nhất và mik luôn trân trọng nó. Cảm ơn vì đã cho mik một tình đầu thật đẹp, mik mong rằng bn ấy sẽ có được một bầu trời mới thật đẹp💚🤍",2,2025-04-20T19:12:24Z,0
@dungnguyentien167,Z1D26z9l8y8,"cảm ơn ad
bài hát tuyệt vời lắm ạ",1,2025-04-20T05:09:03Z,0
@Tuannnna,Z1D26z9l8y8,Hayyy,1,2025-04-19T17:18:04Z,0
@giakhanhnguyen2361,Z1D26z9l8y8,Cực thích giai điệu đoạn bạn nữ hát luôn,1,2025-04-19T06:25:40Z,0
@RazBest-l9l,Z1D26z9l8y8,hay,1,2025-04-18T17:28:48Z,0
@ddownddoocj,Z1D26z9l8y8,🎉❤🎉,1,2025-04-18T13:25:05Z,0
@Nghia012,Z1D26z9l8y8,"Lần đầu nghe lời bài này thì mình thấy khá hay và chỉ nghĩ đơn thuần hiểu được đây chỉ đơn giản là câu chuyện của 1 cô gái gặp lại người yêu cũ. Nếu như nghe giọng nữ thì có vẻ bạn trai khá tệ, và về sau là lời trong lòng của con trai thông qua giọng của các thành viên Da LAB đặc biệt là ver rap. Ban đầu mình cũng chỉ nghĩ như thế. Nhưng mình chỉ nghe mỗi bài này  (vì bài này nổi nhất) và hôm nay tình cờ mình phát hiện MV này cùng ra với 2 MV khác là ""Con cá con chim"" và ""Phù du"" và 2 bạn diễn viên chính cũng đóng. 3 MV này như là 1 câu chuyện:
- Bắt đầu từ ""Con cá con chim"": khi 2 nhân vật chính đang còn ngồi trên ghế giảng đường là tình đầu. Tình cảm trong sáng, đáng yêu. Ngoài ra có một vài phân tích khá hay về lời bài hát các bạn có thể đọc chi tiết trong bài.
- Sau đó đến ""Phù du"": có vẻ như 2 bạn này đã có thời gian ở cùng nhau tuy nhiên một biến cố nào đó đã khiến bạn trai hẹo. Và cô bạn đến tặng con cá là người được nhận trái tim từ người bạn trai hiến tặng.
- Cuối cùng là ""Bầu trời mới"": sau một thời gian, cô gái trở về họp lớp và có vẻ gặp lại bóng dáng người yêu cũ. Tất cả những cảnh tương tác của bạn trai với bạn gái là đều là tưởng tượng và là hồi ức trước kia khi sống cùng căn nhà ở MV Phù du. Đó là lý do tại sao cô gái có bầu trời mới còn chàng trai thì ko. Cảnh cuối khi được cầu hôn thì người bạn trai kia mỉm cười cổ vũ thực ra là ý nghĩa cô gái ấy đã bỏ được tảng đá trong lòng và chấp nhận tương lai ko có chàng trai. 

Đây là quan điểm cá nhân của mình khi xem 3 MV này. Tất nhiên là đến hôm qua mình mới phát hiện thông qua xem MV và không biết là giải thích này đã có ở trên các diễn đàn trước đó hay chưa vì mình cũng không hay cập nhật thông tin trên mạng xã hội lắm. Nhạc của Da LAB rất hay, các câu chuyện truyền tải qua MV rất ý nghĩa.",1,2025-04-17T09:56:13Z,0
@quile511,Z1D26z9l8y8,Zion lợi mang tôi đến đây,1,2025-04-17T09:46:55Z,0
@Duck-lh6dj,Z1D26z9l8y8,kia cầu thủ Văn Toàn đúng không ạ?,1,2025-04-15T15:31:03Z,0
@_Channel-xd9iy,Z1D26z9l8y8,Tôi là người Nhật. Bản phối lại của bài hát này cũng có sẵn trên TikTok Nhật Bản!,17,2025-04-15T10:15:33Z,0
@ThilethiNguyen,Z1D26z9l8y8,tui thấy có bà locket khúc cuối,2,2025-04-15T00:52:29Z,0
@AnhPhuong-jq1zf,Z1D26z9l8y8,quá hay,0,2025-04-13T15:07:19Z,0
@AnhPhuong-jq1zf,Z1D26z9l8y8,cảm ơn bạn,0,2025-04-13T15:07:10Z,0
@lynavuong9268,Z1D26z9l8y8,quá hay,0,2025-04-11T14:52:17Z,0
@hoanganho9701,Z1D26z9l8y8,"mỗi ng một công việc riêng. mỗi người một bầu trời riêng và khi cta không còn chung tiếng nói nữa, em chọn cách im lặng. Hạnh phúc nhé em!",1,2025-04-11T01:40:02Z,0
@tuilasang657,Z1D26z9l8y8,ko bt chừng nào mv này mới được 100tr,2,2025-04-10T16:32:15Z,1
@huynguyenchanh3972,Z1D26z9l8y8,Mình ế mấy năm luân hồi,1,2025-04-09T14:11:23Z,0
@KhietkhietTruong,Z1D26z9l8y8,3:25 đỉnhhhhh,1,2025-04-09T05:29:02Z,0
@ThuDo-x7x,Z1D26z9l8y8,"Cảmm ơn nhé đã đến như 1 lời cầu nguyện  đc ban tặng cho tớ , tớ vẫn chờ cậu hg à ❤",0,2025-04-08T15:09:18Z,0
@atNguyen-yt6zv,Z1D26z9l8y8,Ủa không cắt đoạn của đối tượng kia đi à,0,2025-04-08T12:05:18Z,0
@thanhnguyvan820,Z1D26z9l8y8,Ai biết info bạn 0:52 không ạ?,0,2025-04-08T08:21:01Z,0
@soiconsieudang,Z1D26z9l8y8,tại sao lại đeo ngón giữa ạ,0,2025-04-08T03:03:12Z,0
@tranhoangtrucanh7269,Z1D26z9l8y8,u,0,2025-04-07T15:13:17Z,0
@minhhang9612,Z1D26z9l8y8,Nghe bài này là ZOFGK hiện lên trong đầu,0,2025-04-07T15:03:04Z,0
@LuanDinh-i2q,Z1D26z9l8y8,"Chàng học viên của em,trung uý của cô ấy...",1,2025-04-07T13:31:22Z,0
@rikaarimoto3322,Z1D26z9l8y8,Pha cuối đút vào ngón giữa cười **😂😂😂,0,2025-04-07T03:36:35Z,0
@mymackable,Z1D26z9l8y8,Mê quá,0,2025-04-06T13:25:25Z,0
@ucthinhle5033,Z1D26z9l8y8,còn ai nghe k:(,1,2025-04-06T10:18:34Z,0
@LamNguyen-tyuram,Z1D26z9l8y8,2 câu hát cuối lalf bài gì v mn nghe hay quá,0,2025-04-06T08:02:08Z,1
@nauancungtiktok1332,Z1D26z9l8y8,hay,0,2025-04-05T17:01:21Z,0
@HuyềnLê-q5i,Z1D26z9l8y8,"mình hy vọng từ giờ mình cũng có 1 bầu trời mới , 1 mình cũng được , có người đồng hành cũng được miễn là bản thân hạnh phúc",0,2025-04-05T16:40:48Z,0
@xht-016,Z1D26z9l8y8,:)),0,2025-04-05T08:34:25Z,0
@annguuu424,Z1D26z9l8y8,"có thể bây h m đã có bầu trời mới cho riêng m rùi, cảm ơn vì đã là 1 phần thanh xuân năm c3 của t, cho t bt thế nào là đc iu , ddc chiều, đc iu thương và bảo vệ, giúp đỡ người mình iu là như nào. Cảm ơn vì đã đến, xin lỗi vì h cta ko thể làm b như trước đc nữa, nhưng t mong là trong tương lai cta có thể đc gặp lại nhau thêm 1 lần nữa để có thể nchuyen lại và gỡ những khúc mắc của nhau. Cảm ơn và xin lỗi nhé !",0,2025-04-05T08:27:42Z,0
@GiaKhanh-sc6nh,Z1D26z9l8y8,Thánh ca tháng 4 đâu r😢😢😢,0,2025-04-05T05:05:46Z,0
@HuyĐàoNhật,Z1D26z9l8y8,tôi đã nghiện:)),1,2025-04-04T16:43:05Z,1
@Nixzenoz07,Z1D26z9l8y8,Con gì tuyệt hơn😢,0,2025-04-04T07:23:30Z,0
@laiphuclong3628,Z1D26z9l8y8,hay,0,2025-04-04T04:04:38Z,0
@vuminhngoc-gaixinh,Z1D26z9l8y8,Có ông nhìn giống văn toàn thế nhỉ,0,2025-04-03T12:08:25Z,1
@TanTran-qm9jv,Z1D26z9l8y8,2:42 verse rap của anh hay quá,0,2025-04-02T10:00:25Z,0
@nhatmaitrinh7588,Z1D26z9l8y8,Bầu trời là chính mình,0,2025-04-01T06:21:35Z,0
@hahaSaJu,Z1D26z9l8y8,"Mình cũng vừa bước ra khỏi 1 mối quan hệ toxic sau 3 năm mụ mị. Bên nhau chừng 5 năm... nhưng 2 năm cuối xa nhau chỉ có mình níu kéo thanh xuân tươi đẹp và cố gắng hiểu cho người kia, nghĩ cho người kia... Nhưng anh ấy ko hề đáp lại, mình cứ như đang đổ nước vào 1 chiếc xô thủng.. mãi không đầy nổi... Và rồi 1 tuần trước khi anh ấy trở về cùng thành phố, mình gặp lại 1 bạn cũ, bọn mình chầm chậm tiến đến với nhau... Đúng là khi ở ""bầu trời cũ"" mình chưa bao giờ tưởng tượng 1 ngày sẽ rời khỏi nó, trước khi điều đó xảy ra mình đã rất chật vật, vậy mà khi nó xảy ra, nhẹ tênh như hít không khí từ 1 ""bầu trời mới"" vậy",0,2025-03-31T10:01:55Z,0
@chengames9520,Z1D26z9l8y8,ủa sao cầu hôn mà sao lại đeo nhẫn ngón giữa tay trái vậy các bạn? tui thắc mắc quá,0,2025-03-31T04:44:00Z,0
@Callmebull,Z1D26z9l8y8,"Cảm ơn em vì 6 năm qua đã ở bên anh, anh xin lỗi vì tưởng là cùng nhau đi đến cuối nhưng cuối cùng cũng vì nó mà đã tạo áp lực lên nơi em. Anh xin lỗi em nhiều, yêu em và hy vọng em sẽ có một bầu trời mới tươi đẹp, hạnh phúc và được là chính em...",0,2025-03-31T03:04:22Z,0
@GakiNoTsukai2025,Z1D26z9l8y8,"Bài này hay thật, vừa được thấy nó đã đắm chìm vào không dứt ra được",0,2025-03-31T02:58:29Z,0
@nguyensuong9729,Z1D26z9l8y8,tui buồn quá huhu,0,2025-03-30T11:57:43Z,0
@infrontneon1521,Z1D26z9l8y8,"3:54  ""Anh có định làm gì không?""

""Em muốn anh làm gì? Và liệu anh có làm được gì không? Và liệu em có muốn anh làm điều đó không?""

""Anh có định làm gì không?""

""Chúc em hạnh phúc, và mãi mãi hạnh phúc.""",0,2025-03-29T16:41:28Z,0
@TienNguyen-iw5cc,Z1D26z9l8y8,Khi nghe có 1 cái cảm giác gì đó khó tả,0,2025-03-29T12:49:35Z,0
@meandeast6507,Z1D26z9l8y8,"Trong suốt 3 năm cấp 3, mình đã từng rất thích bạn lớp trưởng của lớp mình. Mình và bạn ấy học cùng nhau từ những năm cấp hai nhưng không thân thiết gì. Lên cấp 3 mình vẫn là một người nhút nhát ít nói, nhưng bạn ấy là người đã bắt chuyện và giúp đỡ mình rất nhiều. Mình đã luôn muốn nói rằng mình thích bạn ấy rất nhiều. Nhưng mình đã quá tự ti mà không thể nói ra lời trong lòng của mình. Tới lớp 11 mình đã biết mình không còn cơ hội nào nữa vì bạn ấy đã có người ở bên. Hai bạn ấy tới giờ đã hơn 4 năm vẫn hạnh phúc bên nhau, mình rất vui nhưng cũng không kém nỗi buồn và sự luyến tiếc. Nhiều lúc mình vẫn tự hỏi nếu như ngày đó mình nói ra lời trong lòng liệu mình có phải là người ở bên bạn ấy không :(? Nhưng dù vậy mình vẫn mong bạn ấy sẽ được hạnh phúc nơi chân trời ấy. Thật sự mình rất muốn nói lời cảm ơn vì bạn ấy đã là người mình thích",17,2025-03-27T17:56:30Z,1
